sheet,geography,resource,year,normalized_quantity,normalized_unit,source_title,source_url,citation_locator,note,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note
Botswana,Botswana target,Livestock Ranch,1950,1049966.0,head cattle,Botswana's Livestock Industry and Its Future Policy Implications,https://ageconsearch.umn.edu/record/272626/files/reading086.pdf,"Table 3. Cattle Population 1944-1968: 1950 = 1,049,966",Historical cattle-population anchor for Botswana's livestock-first row.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Cotton Plantation,1930,0.0,t output,Annual Report of the Colonies. Bechuanaland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/466540/466540_1930/466540_1930_opt.pdf,"Cotton.—No cotton has been grown during the year, local farmers of the Francistown District having abandoned it as an unpaying proposition.",Commercial cotton was absent in Bechuanaland in 1930.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Tobacco Plantation,1930,0.0,t output,Annual Report of the Colonies. Bechuanaland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/466540/466540_1930/466540_1930_opt.pdf,"Tobacco.—No tobacco on a large scale has been produced. Small quantities for local consumption only were grown in the Ghanzi, Francistown, Serowe, and Lobatsi Districts.",Commercial tobacco output is treated as zero for the Botswana row in 1930.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Maize Farm,1932,7204.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1932 = 5,181 bags to the Union + 365 to Southern Rhodesia + 1,656 to Northern Rhodesia + 2 to other countries.",Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Maize Farm,1933,3019.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1933 = 3,009 bags to the Union + 10 to other countries.",Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Maize Farm,1934,747.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1934 = 464 bags to the Union + 283 to Northern Rhodesia.,Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Millet Farm,1932,3731.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1932 = 2,049 bags to the Union + 326 to Southern Rhodesia + 1,206 to Northern Rhodesia + 150 to other countries.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Millet Farm,1933,14752.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1933 = 14,752 bags to the Union.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
Botswana,Botswana target,Millet Farm,1934,1681.0,bags exported / lower-bound proxy,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1934 = 1,531 bags to the Union + 150 to Southern Rhodesia.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.
NCape_NW,"New Mexico
STATE_NEW_MEXICO
Vanilla name: New Mexico",Wheat Farm,1924,63455.2788,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: New Mexico",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-new-mexico.pdf,"State table, Any wheat threshed: 1924 total computed as winter wheat bushels 1,898,851 plus spring wheat bushels 432,735.","Historical wheat anchor for the New Mexico comparator row, converted from bushels to metric tons at 27.2155 kg/bushel.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Northern Cape target observations rely on a bounded Northern Cape plus North West proxy rather than a perfect state-only series.
NCape_NW,"New Mexico
STATE_NEW_MEXICO
Vanilla name: New Mexico",Wheat Farm,1929,120612.2377,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: New Mexico",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-new-mexico.pdf,"State table, Any wheat threshed: 1929 total computed as winter wheat bushels 3,917,953 plus spring wheat bushels 513,795.","Historical wheat anchor for the New Mexico comparator row, converted from bushels to metric tons at 27.2155 kg/bushel.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Northern Cape target observations rely on a bounded Northern Cape plus North West proxy rather than a perfect state-only series.
NCape_NW,"New Mexico
STATE_NEW_MEXICO
Vanilla name: New Mexico",Wheat Farm,1934,22435.9139,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: New Mexico",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-new-mexico.pdf,"State table, Any wheat threshed: 1934 total computed as winter wheat bushels 594,508 plus spring wheat bushels 229,872.","Historical wheat anchor for the New Mexico comparator row, converted from bushels to metric tons at 27.2155 kg/bushel.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Northern Cape target observations rely on a bounded Northern Cape plus North West proxy rather than a perfect state-only series.
NCape_NW,"New Mexico
STATE_NEW_MEXICO
Vanilla name: New Mexico",Wheat Farm,1939,84157.2932,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: New Mexico",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-new-mexico.pdf,"State table, Any wheat threshed: 1939 total computed as winter wheat bushels 2,921,762 plus spring wheat bushels 170,494.","Historical wheat anchor for the New Mexico comparator row, converted from bushels to metric tons at 27.2155 kg/bushel.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Northern Cape target observations rely on a bounded Northern Cape plus North West proxy rather than a perfect state-only series.
Limpopo,Limpopo target,Iron Mine,1930,0.0,t output,Thabazimbi,https://www.britannica.com/place/Thabazimbi,superior-grade hematite was first discovered in 1919 and mined in 1931,Zero-output historical anchor immediately before the start of Thabazimbi mining.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Northern Transvaal target observations use a bounded Limpopo proxy for the split northern state footprint.
Zimbabwe,Zimbabwe target,Arable Land,1911,132105.0,acres under crops,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: In 1911 the area under crops in Southern Rhodesia was 132,105 acres.",Southern Rhodesia cropped-area anchor for the Zimbabwe target row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Arable Land,1919,215276.0,acres under crops,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: At the end of 1919 the area under crops in Southern Rhodesia was 215,276 acres.",Southern Rhodesia cropped-area anchor for the Zimbabwe target row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Maize Farm,1911,12700.5864,t output,1911 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: chief attention has been paid by farmers to the growing of maize, the annual produce being about half a million bushels.",Southern Rhodesia maize anchor converted from bushels to metric tons at 25.40117272 kg/bushel.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Wheat Farm,1919,13432.0,bags output,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: the quantity of wheat produced in Mashonaland in 1919 was 13,432 bags.",Southern Rhodesia wheat anchor retained in source bag units because the bag weight is not specified in the cited text.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Livestock Ranch,1910,371000.0,head cattle,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Cattle-breeding section: In 1910 the total (European and native owned) was 371,000.",Southern Rhodesia cattle-population anchor for the Zimbabwe target row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Coal Mine,1902,0.0,t output,Coal Deposits,https://www.geologicalsociety.org.zw/sites/default/files/news-attachments/Coal%20Deposits%20Lesley%20Jeffrey%20Nov21%20GSZ.pdf,Zimbabwe: 1903 – Hwange,Zero-output historical anchor immediately before the start of Hwange mining.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Coal Mine,1909,170000.0,t output,1911 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: Rhodesia produced coal, 170,000 tons (1909).",Southern Rhodesia coal anchor using the tonnage reported in the 1911 Britannica text.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Coal Mine,1917,584954.0,t output,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: coal output reached its highest level, 584,954 tons, in 1917.",Southern Rhodesia coal anchor using the tonnage reported in the 1922 Britannica text.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,Zimbabwe target,Coal Mine,1920,578492.0,t output,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: in 1920 the coal output in Southern Rhodesia was 578,492 tons.",Southern Rhodesia coal anchor using the tonnage reported in the 1922 Britannica text.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
