target_state,comparator_geography,benchmark_state_id,rank,representative_year,land_class,raw_area_ha,effective_weight,effective_area_ha,benchmark_vanilla_arable_cap,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator
Cape Colony,Valparaíso Region,STATE_SANTIAGO,6,1936,mixed_farming,1267391.3043478262,0.7,887173.9130434783,50.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Cape Colony; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Cape Colony comparator ranking row 6: Mediterranean coastal hills with wine, fruit, and vegetables; less cereal/sheep weight than the Cape interior.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Western Cape row: wheat, wine, livestock strongly; tobacco only in pockets."
Cape Colony,Valparaíso Region,STATE_SANTIAGO,6,1936,commercial_pasture,806521.7391304346,0.35,282282.6086956521,50.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Cape Colony; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Cape Colony comparator ranking row 6: Mediterranean coastal hills with wine, fruit, and vegetables; less cereal/sheep weight than the Cape interior.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Western Cape row: wheat, wine, livestock strongly; tobacco only in pockets."
Cape Colony,Valparaíso Region,STATE_SANTIAGO,6,1936,marginal_grazing,691304.3478260868,0.1,69130.43478260869,50.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Cape Colony; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Cape Colony comparator ranking row 6: Mediterranean coastal hills with wine, fruit, and vegetables; less cereal/sheep weight than the Cape interior.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Western Cape row: wheat, wine, livestock strongly; tobacco only in pockets."
Cape Colony,Valparaíso Region,STATE_SANTIAGO,6,1936,desert_or_unusable,0.0,0.0,0.0,50.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Cape Colony; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Cape Colony comparator ranking row 6: Mediterranean coastal hills with wine, fruit, and vegetables; less cereal/sheep weight than the Cape interior.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Western Cape row: wheat, wine, livestock strongly; tobacco only in pockets."
Northern Cape,Texas,STATE_TEXAS,1,1936,irrigated_perennial,2636363.6363636362,1.25,3295454.5454545454,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Texas,STATE_TEXAS,1,1936,reliable_rainfed_crop,5272727.2727272725,1.0,5272727.2727272725,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Texas,STATE_TEXAS,1,1936,mixed_farming,10984848.484848486,0.7,7689393.939393939,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Texas,STATE_TEXAS,1,1936,commercial_pasture,32954545.454545453,0.35,11534090.909090908,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Texas,STATE_TEXAS,1,1936,marginal_grazing,12083333.333333332,0.1,1208333.3333333333,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Texas,STATE_TEXAS,1,1936,desert_or_unusable,0.0,0.0,0.0,500.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Cape comparator ranking row 1: Best broad analogue if one includes the High Plains, brush country, and irrigated river belts: cattle, sorghum/maize, cotton, and citrus all coexist.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,New Mexico,STATE_NEW_MEXICO,2,1936,irrigated_perennial,210909.0909090909,1.25,263636.36363636365,40.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 2: Excellent Northern Cape-type dry plateau analogue with ranching and irrigated valleys; too thin on the North West maize/groundnut side.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
